"","Anon.Student.Id","Problem.Name","Day","Condition","hints_req","num_errors","minSpent","Inc->Cor","Inc->Hint","Inc->Inc","NumBOH"
"30213","Stu_fa84e85213b7569c7107fdb4be8fafbb",22,"05/19/10","increased",1,9,2.36666666666667,0.222222222222222,0.111111111111111,0.555555555555556,0
"30182","Stu_fa84e85213b7569c7107fdb4be8fafbb",1,"05/20/10","increased",0,2,1.21666666666667,1,0,0,0
"30207","Stu_fa84e85213b7569c7107fdb4be8fafbb",2,"05/20/10","increased",0,1,1.15,1,0,0,0
"30238","Stu_fa84e85213b7569c7107fdb4be8fafbb",3,"05/20/10","increased",0,1,0.983333333333333,1,0,0,0
"30265","Stu_fa84e85213b7569c7107fdb4be8fafbb",4,"05/20/10","increased",0,1,0.833333333333333,1,0,0,0
"30268","Stu_fa84e85213b7569c7107fdb4be8fafbb",5,"05/20/10","increased",0,4,1.16666666666667,0.5,0,0.5,0
"30271","Stu_fa84e85213b7569c7107fdb4be8fafbb",6,"05/20/10","increased",0,2,0.85,0.5,0,0.5,0
"30274","Stu_fa84e85213b7569c7107fdb4be8fafbb",7,"05/20/10","increased",0,6,1.33333333333333,0.333333333333333,0,0.666666666666667,0
"30277","Stu_fa84e85213b7569c7107fdb4be8fafbb",8,"05/20/10","increased",0,2,1.2,1,0,0,0
"30280","Stu_fa84e85213b7569c7107fdb4be8fafbb",9,"05/20/10","increased",0,0,1.01666666666667,0,0,0,0
"30185","Stu_fa84e85213b7569c7107fdb4be8fafbb",10,"05/20/10","increased",0,4,1.3,0.25,0,0.75,0
"30188","Stu_fa84e85213b7569c7107fdb4be8fafbb",11,"05/20/10","increased",0,10,0.833333333333333,0.1,0,0.8,0
"30214","Stu_fa84e85213b7569c7107fdb4be8fafbb",22,"05/20/10","increased",0,4,0.683333333333333,0.5,0,0.5,0
"30216","Stu_fa84e85213b7569c7107fdb4be8fafbb",23,"05/20/10","increased",0,4,1.4,0.75,0,0.25,0
"30219","Stu_fa84e85213b7569c7107fdb4be8fafbb",24,"05/20/10","increased",0,0,0.3,0,0,0,0
"30222","Stu_fa84e85213b7569c7107fdb4be8fafbb",25,"05/20/10","increased",0,1,0.533333333333333,1,0,0,0
"30225","Stu_fa84e85213b7569c7107fdb4be8fafbb",26,"05/20/10","increased",0,0,0.366666666666667,0,0,0,0
"30228","Stu_fa84e85213b7569c7107fdb4be8fafbb",27,"05/20/10","increased",0,0,0.25,0,0,0,0
"30231","Stu_fa84e85213b7569c7107fdb4be8fafbb",28,"05/20/10","increased",0,13,2.66666666666667,0.384615384615385,0,0.615384615384615,0
"30234","Stu_fa84e85213b7569c7107fdb4be8fafbb",29,"05/20/10","increased",0,3,0.95,0.666666666666667,0,0.333333333333333,0
"30240","Stu_fa84e85213b7569c7107fdb4be8fafbb",30,"05/20/10","increased",0,4,1.2,0.75,0,0.25,0
"30243","Stu_fa84e85213b7569c7107fdb4be8fafbb",31,"05/20/10","increased",0,3,0.916666666666667,0.333333333333333,0,0.666666666666667,0
"30246","Stu_fa84e85213b7569c7107fdb4be8fafbb",32,"05/20/10","increased",3,4,2.8,0.5,0,0.5,0
"30249","Stu_fa84e85213b7569c7107fdb4be8fafbb",33,"05/20/10","increased",0,0,0.416666666666667,0,0,0,0
"30252","Stu_fa84e85213b7569c7107fdb4be8fafbb",34,"05/20/10","increased",0,0,0.433333333333333,0,0,0,0
"30255","Stu_fa84e85213b7569c7107fdb4be8fafbb",35,"05/20/10","increased",0,1,0.483333333333333,1,0,0,0
"30258","Stu_fa84e85213b7569c7107fdb4be8fafbb",36,"05/20/10","increased",0,0,0.333333333333333,0,0,0,0
"30261","Stu_fa84e85213b7569c7107fdb4be8fafbb",37,"05/20/10","increased",0,1,0.566666666666667,1,0,0,0
"30262","Stu_fa84e85213b7569c7107fdb4be8fafbb",38,"05/20/10","increased",0,1,0.7,1,0,0,0
"30263","Stu_fa84e85213b7569c7107fdb4be8fafbb",39,"05/20/10","increased",0,0,0.4,0,0,0,0
"30183","Stu_fa84e85213b7569c7107fdb4be8fafbb",1,"05/24/10","increased",0,12,1.88333333333333,0.166666666666667,0,0.833333333333333,0
"30208","Stu_fa84e85213b7569c7107fdb4be8fafbb",2,"05/24/10","increased",0,0,1.28333333333333,0,0,0,0
"30239","Stu_fa84e85213b7569c7107fdb4be8fafbb",3,"05/24/10","increased",0,1,1,1,0,0,0
"30266","Stu_fa84e85213b7569c7107fdb4be8fafbb",4,"05/24/10","increased",0,3,1.48333333333333,0.666666666666667,0,0.333333333333333,0
"30269","Stu_fa84e85213b7569c7107fdb4be8fafbb",5,"05/24/10","increased",0,5,1.3,0.4,0,0.6,0
"30272","Stu_fa84e85213b7569c7107fdb4be8fafbb",6,"05/24/10","increased",0,4,1.06666666666667,0.75,0,0.25,0
"30275","Stu_fa84e85213b7569c7107fdb4be8fafbb",7,"05/24/10","increased",0,3,0.666666666666667,0.666666666666667,0,0.333333333333333,0
"30278","Stu_fa84e85213b7569c7107fdb4be8fafbb",8,"05/24/10","increased",0,3,0.933333333333333,0.666666666666667,0,0.333333333333333,0
"30281","Stu_fa84e85213b7569c7107fdb4be8fafbb",9,"05/24/10","increased",0,3,0.8,0.666666666666667,0,0.333333333333333,0
"30186","Stu_fa84e85213b7569c7107fdb4be8fafbb",10,"05/24/10","increased",0,1,0.65,1,0,0,0
"30189","Stu_fa84e85213b7569c7107fdb4be8fafbb",11,"05/24/10","increased",0,5,43.5666666666667,0.8,0,0.2,0
"30191","Stu_fa84e85213b7569c7107fdb4be8fafbb",12,"05/24/10","increased",0,1,43.15,1,0,0,0
"30193","Stu_fa84e85213b7569c7107fdb4be8fafbb",13,"05/24/10","increased",0,2,41.7,0.5,0,0.5,0
"30195","Stu_fa84e85213b7569c7107fdb4be8fafbb",14,"05/24/10","increased",0,1,41.65,1,0,0,0
"30197","Stu_fa84e85213b7569c7107fdb4be8fafbb",15,"05/24/10","increased",0,0,41.0333333333333,0,0,0,0
"30199","Stu_fa84e85213b7569c7107fdb4be8fafbb",16,"05/24/10","increased",0,2,40.2666666666667,1,0,0,0
"30201","Stu_fa84e85213b7569c7107fdb4be8fafbb",17,"05/24/10","increased",0,1,39.8666666666667,1,0,0,0
"30203","Stu_fa84e85213b7569c7107fdb4be8fafbb",18,"05/24/10","increased",0,1,40.0833333333333,1,0,0,0
"30205","Stu_fa84e85213b7569c7107fdb4be8fafbb",19,"05/24/10","increased",0,12,40.5666666666667,0.416666666666667,0,0.583333333333333,0
"30210","Stu_fa84e85213b7569c7107fdb4be8fafbb",20,"05/24/10","increased",0,4,40.55,0.75,0,0.25,0
"30212","Stu_fa84e85213b7569c7107fdb4be8fafbb",21,"05/24/10","increased",0,2,40.4666666666667,1,0,0,0
"30215","Stu_fa84e85213b7569c7107fdb4be8fafbb",22,"05/24/10","increased",0,7,40.15,0.571428571428571,0,0.428571428571429,0
"30217","Stu_fa84e85213b7569c7107fdb4be8fafbb",23,"05/24/10","increased",0,11,39.9,0.272727272727273,0,0.636363636363636,0
"30220","Stu_fa84e85213b7569c7107fdb4be8fafbb",24,"05/24/10","increased",0,0,0.316666666666667,0,0,0,0
"30223","Stu_fa84e85213b7569c7107fdb4be8fafbb",25,"05/24/10","increased",0,7,1.23333333333333,0.571428571428571,0,0.428571428571429,0
"30226","Stu_fa84e85213b7569c7107fdb4be8fafbb",26,"05/24/10","increased",0,2,0.6,0.5,0,0.5,0
"30229","Stu_fa84e85213b7569c7107fdb4be8fafbb",27,"05/24/10","increased",0,12,1.4,0.333333333333333,0,0.666666666666667,0
"30232","Stu_fa84e85213b7569c7107fdb4be8fafbb",28,"05/24/10","increased",0,10,1.28333333333333,0.2,0,0.8,0
"30235","Stu_fa84e85213b7569c7107fdb4be8fafbb",29,"05/24/10","increased",0,5,0.85,0.8,0,0.2,0
"30241","Stu_fa84e85213b7569c7107fdb4be8fafbb",30,"05/24/10","increased",0,12,1.4,0.166666666666667,0,0.833333333333333,0
"30244","Stu_fa84e85213b7569c7107fdb4be8fafbb",31,"05/24/10","increased",0,2,0.766666666666667,0.5,0,0.5,0
"30247","Stu_fa84e85213b7569c7107fdb4be8fafbb",32,"05/24/10","increased",0,6,0.616666666666667,0.333333333333333,0,0.666666666666667,0
"30250","Stu_fa84e85213b7569c7107fdb4be8fafbb",33,"05/24/10","increased",0,3,0.65,0.666666666666667,0,0.333333333333333,0
"30253","Stu_fa84e85213b7569c7107fdb4be8fafbb",34,"05/24/10","increased",0,3,0.516666666666667,0.666666666666667,0,0.333333333333333,0
"30256","Stu_fa84e85213b7569c7107fdb4be8fafbb",35,"05/24/10","increased",0,11,1.28333333333333,0.181818181818182,0,0.818181818181818,0
"30259","Stu_fa84e85213b7569c7107fdb4be8fafbb",36,"05/24/10","increased",0,0,0.5,0,0,0,0
"30218","Stu_fa84e85213b7569c7107fdb4be8fafbb",23,"05/27/10","increased",0,1,0.4,1,0,0,0
"30221","Stu_fa84e85213b7569c7107fdb4be8fafbb",24,"05/27/10","increased",0,3,0.566666666666667,0.666666666666667,0,0.333333333333333,0
"30224","Stu_fa84e85213b7569c7107fdb4be8fafbb",25,"05/27/10","increased",0,5,0.616666666666667,0.6,0,0.4,0
"30227","Stu_fa84e85213b7569c7107fdb4be8fafbb",26,"05/27/10","increased",0,8,1.13333333333333,0.5,0,0.5,0
"30230","Stu_fa84e85213b7569c7107fdb4be8fafbb",27,"05/27/10","increased",0,2,0.75,1,0,0,0
"30233","Stu_fa84e85213b7569c7107fdb4be8fafbb",28,"05/27/10","increased",0,22,2.95,0.227272727272727,0,0.772727272727273,0
"30236","Stu_fa84e85213b7569c7107fdb4be8fafbb",29,"05/27/10","increased",0,6,0.816666666666667,0.166666666666667,0,0.833333333333333,0
"30242","Stu_fa84e85213b7569c7107fdb4be8fafbb",30,"05/27/10","increased",0,3,1.16666666666667,0.666666666666667,0,0.333333333333333,0
"30245","Stu_fa84e85213b7569c7107fdb4be8fafbb",31,"05/27/10","increased",0,1,0.35,1,0,0,0
"30248","Stu_fa84e85213b7569c7107fdb4be8fafbb",32,"05/27/10","increased",0,1,1.05,1,0,0,0
"30251","Stu_fa84e85213b7569c7107fdb4be8fafbb",33,"05/27/10","increased",0,3,0.283333333333333,0.333333333333333,0,0.666666666666667,0
"30254","Stu_fa84e85213b7569c7107fdb4be8fafbb",34,"05/27/10","increased",0,5,0.983333333333333,0.4,0,0.6,0
"30257","Stu_fa84e85213b7569c7107fdb4be8fafbb",35,"05/27/10","increased",0,2,0.516666666666667,1,0,0,0
"30260","Stu_fa84e85213b7569c7107fdb4be8fafbb",36,"05/27/10","increased",0,0,0.666666666666667,0,0,0,0
"30282","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",1,"04/26/10","blocked",1,3,14.3,0,0.333333333333333,0.666666666666667,0
"30305","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",2,"04/26/10","blocked",0,2,15.15,1,0,0,0
"30328","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",3,"04/26/10","blocked",0,3,16.7833333333333,1,0,0,0
"30347","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",4,"04/26/10","blocked",0,4,14.9833333333333,0.5,0,0.5,0
"30350","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",5,"04/26/10","blocked",0,0,15.4,0,0,0,0
"30353","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",6,"04/26/10","blocked",0,0,15.9333333333333,0,0,0,0
"30356","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",7,"04/26/10","blocked",0,0,15.9833333333333,0,0,0,0
"30359","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",8,"04/26/10","blocked",0,3,17.3333333333333,0.666666666666667,0,0.333333333333333,0
"30362","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",9,"04/26/10","blocked",0,0,18.6666666666667,0,0,0,0
"30283","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",1,"04/27/10","blocked",0,0,0.333333333333333,0,0,0,0
"30306","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",2,"04/27/10","blocked",0,2,2.15,1,0,0,0
"30329","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",3,"04/27/10","blocked",0,0,1.38333333333333,0,0,0,0
"30348","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",4,"04/27/10","blocked",0,3,1.18333333333333,0.666666666666667,0,0.333333333333333,0
"30351","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",5,"04/27/10","blocked",1,3,1.91666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0
"30354","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",6,"04/27/10","blocked",0,0,1.11666666666667,0,0,0,0
"30357","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",7,"04/27/10","blocked",0,0,1.31666666666667,0,0,0,0
"30360","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",8,"04/27/10","blocked",0,0,0.716666666666667,0,0,0,0
"30363","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",9,"04/27/10","blocked",0,1,0.95,1,0,0,0
"30285","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",10,"04/27/10","blocked",0,4,40.2666666666667,1,0,0,0
"30287","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",11,"04/27/10","blocked",0,0,40.25,0,0,0,0
"30289","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",12,"04/27/10","blocked",0,0,40.0333333333333,0,0,0,0
"30291","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",13,"04/27/10","blocked",0,0,41.1166666666667,0,0,0,0
"30293","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",14,"04/27/10","blocked",0,7,41.2666666666667,0.428571428571429,0,0.571428571428571,0
"30295","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",15,"04/27/10","blocked",0,0,41.3,0,0,0,0
"30297","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",16,"04/27/10","blocked",0,1,41.3333333333333,1,0,0,0
"30299","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",17,"04/27/10","blocked",0,0,41.4166666666667,0,0,0,0
"30301","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",18,"04/27/10","blocked",0,0,41.5666666666667,0,0,0,0
"30303","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",19,"04/27/10","blocked",0,0,42,0,0,0,0
"30308","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",20,"04/27/10","blocked",0,1,42.1333333333333,1,0,0,0
"30310","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",21,"04/27/10","blocked",0,1,41.9666666666667,1,0,0,0
"30312","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",22,"04/27/10","blocked",0,0,42.0166666666667,0,0,0,0
"30314","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",23,"04/27/10","blocked",0,0,42.0666666666667,0,0,0,0
"30316","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",24,"04/27/10","blocked",0,0,41.9333333333333,0,0,0,0
"30318","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",25,"04/27/10","blocked",0,0,41.95,0,0,0,0
"30320","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",26,"04/27/10","blocked",1,2,42.4666666666667,0,0.5,0.5,0
"30322","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",27,"04/27/10","blocked",0,0,42.2166666666667,0,0,0,0
"30324","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",28,"04/27/10","blocked",0,1,42.2833333333333,1,0,0,0
"30326","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",29,"04/27/10","blocked",0,1,0.466666666666667,1,0,0,0
"30331","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",30,"04/27/10","blocked",5,1,2.43333333333333,1,0,0,0
"30333","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",31,"04/27/10","blocked",0,0,0.416666666666667,0,0,0,0
"30335","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",32,"04/27/10","blocked",0,2,0.583333333333333,1,0,0,0
"30337","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",33,"04/27/10","blocked",0,0,0.283333333333333,0,0,0,0
"30339","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",34,"04/27/10","blocked",0,0,0.266666666666667,0,0,0,0
"30341","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",35,"04/27/10","blocked",0,0,0.45,0,0,0,0
"30343","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",36,"04/27/10","blocked",0,0,0.65,0,0,0,0
"30345","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",37,"04/27/10","blocked",0,0,0.383333333333333,0,0,0,0
"30284","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",1,"04/28/10","blocked",0,0,0.233333333333333,0,0,0,0
"30307","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",2,"04/28/10","blocked",0,0,0.9,0,0,0,0
"30330","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",3,"04/28/10","blocked",0,0,1.13333333333333,0,0,0,0
"30349","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",4,"04/28/10","blocked",0,0,0.766666666666667,0,0,0,0
"30352","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",5,"04/28/10","blocked",0,0,0.85,0,0,0,0
"30355","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",6,"04/28/10","blocked",0,0,0.85,0,0,0,0
"30358","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",7,"04/28/10","blocked",0,0,0.833333333333333,0,0,0,0
"30361","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",8,"04/28/10","blocked",0,0,0.8,0,0,0,0
"30364","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",9,"04/28/10","blocked",0,1,1.21666666666667,1,0,0,0
"30286","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",10,"04/28/10","blocked",0,0,0.766666666666667,0,0,0,0
"30288","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",11,"04/28/10","blocked",0,0,0.833333333333333,0,0,0,0
"30290","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",12,"04/28/10","blocked",0,0,0.816666666666667,0,0,0,0
"30292","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",13,"04/28/10","blocked",0,1,0.816666666666667,1,0,0,0
"30294","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",14,"04/28/10","blocked",0,0,0.15,0,0,0,0
"30296","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",15,"04/28/10","blocked",0,0,0.1,0,0,0,0
"30298","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",16,"04/28/10","blocked",0,0,0.1,0,0,0,0
"30300","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",17,"04/28/10","blocked",0,0,0.116666666666667,0,0,0,0
"30302","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",18,"04/28/10","blocked",0,0,0.15,0,0,0,0
"30304","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",19,"04/28/10","blocked",0,0,0.133333333333333,0,0,0,0
"30309","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",20,"04/28/10","blocked",0,1,0.5,1,0,0,0
"30311","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",21,"04/28/10","blocked",0,1,0.433333333333333,1,0,0,0
"30313","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",22,"04/28/10","blocked",0,1,0.333333333333333,1,0,0,0
"30315","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",23,"04/28/10","blocked",0,0,0.25,0,0,0,0
"30317","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",24,"04/28/10","blocked",0,0,0.2,0,0,0,0
"30319","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",25,"04/28/10","blocked",0,0,0.183333333333333,0,0,0,0
"30321","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",26,"04/28/10","blocked",0,0,0.283333333333333,0,0,0,0
"30323","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",27,"04/28/10","blocked",0,0,0.366666666666667,0,0,0,0
"30325","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",28,"04/28/10","blocked",0,2,0.45,1,0,0,0
"30327","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",29,"04/28/10","blocked",0,1,35.55,1,0,0,0
"30332","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",30,"04/28/10","blocked",0,0,36.65,0,0,0,0
"30334","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",31,"04/28/10","blocked",0,0,36.7166666666667,0,0,0,0
"30336","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",32,"04/28/10","blocked",0,1,39.1166666666667,1,0,0,0
"30338","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",33,"04/28/10","blocked",0,2,39.0166666666667,1,0,0,0
"30340","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",34,"04/28/10","blocked",0,0,39.2,0,0,0,0
"30342","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",35,"04/28/10","blocked",0,4,40.1333333333333,1,0,0,0
"30344","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",36,"04/28/10","blocked",0,1,40.1166666666667,1,0,0,0
"30346","Stu_fada75c6a5ec8da9b4679b1c055e2e5f",37,"04/28/10","blocked",0,0,40.0666666666667,0,0,0,0
"30365","Stu_fb73356c923072b0b3a3bae4d71a327a",1,"05/14/10","single",0,1,0.816666666666667,1,0,0,0
"30399","Stu_fb73356c923072b0b3a3bae4d71a327a",2,"05/14/10","single",0,2,0.733333333333333,0.5,0,0.5,0
"30424","Stu_fb73356c923072b0b3a3bae4d71a327a",3,"05/14/10","single",0,1,0.45,1,0,0,0
"30366","Stu_fb73356c923072b0b3a3bae4d71a327a",1,"05/19/10","single",0,2,0.566666666666667,0.5,0,0.5,0
"30400","Stu_fb73356c923072b0b3a3bae4d71a327a",2,"05/19/10","single",11,6,4.86666666666667,0.166666666666667,0.666666666666667,0.166666666666667,1
"30425","Stu_fb73356c923072b0b3a3bae4d71a327a",3,"05/19/10","single",3,1,2.76666666666667,0,1,0,0
"30443","Stu_fb73356c923072b0b3a3bae4d71a327a",4,"05/19/10","single",0,0,1.33333333333333,0,0,0,0
"30446","Stu_fb73356c923072b0b3a3bae4d71a327a",5,"05/19/10","single",0,0,1.36666666666667,0,0,0,0
"30449","Stu_fb73356c923072b0b3a3bae4d71a327a",6,"05/19/10","single",0,0,1.61666666666667,0,0,0,0
"30452","Stu_fb73356c923072b0b3a3bae4d71a327a",7,"05/19/10","single",0,2,1.53333333333333,0.5,0,0.5,0
"30455","Stu_fb73356c923072b0b3a3bae4d71a327a",8,"05/19/10","single",0,4,1.68333333333333,0.75,0,0.25,0
"30458","Stu_fb73356c923072b0b3a3bae4d71a327a",9,"05/19/10","single",0,5,2.56666666666667,0.6,0,0.4,0
"30369","Stu_fb73356c923072b0b3a3bae4d71a327a",10,"05/19/10","single",0,0,1.51666666666667,0,0,0,0
"30372","Stu_fb73356c923072b0b3a3bae4d71a327a",11,"05/19/10","single",0,1,1.65,1,0,0,0
"30375","Stu_fb73356c923072b0b3a3bae4d71a327a",12,"05/19/10","single",5,5,2.83333333333333,0.6,0.2,0.2,0
"30378","Stu_fb73356c923072b0b3a3bae4d71a327a",13,"05/19/10","single",0,0,1.11666666666667,0,0,0,0
"30381","Stu_fb73356c923072b0b3a3bae4d71a327a",14,"05/19/10","single",12,4,0.933333333333333,0,0.75,0.25,3
"30384","Stu_fb73356c923072b0b3a3bae4d71a327a",15,"05/19/10","single",4,1,0.65,0,1,0,1
"30387","Stu_fb73356c923072b0b3a3bae4d71a327a",16,"05/19/10","single",0,0,0.166666666666667,0,0,0,0
"30390","Stu_fb73356c923072b0b3a3bae4d71a327a",17,"05/19/10","single",0,0,0.133333333333333,0,0,0,0
"30393","Stu_fb73356c923072b0b3a3bae4d71a327a",18,"05/19/10","single",0,0,0.15,0,0,0,0
"30396","Stu_fb73356c923072b0b3a3bae4d71a327a",19,"05/19/10","single",0,0,0.133333333333333,0,0,0,0
"30403","Stu_fb73356c923072b0b3a3bae4d71a327a",20,"05/19/10","single",7,2,0.916666666666667,0,1,0,1
"30405","Stu_fb73356c923072b0b3a3bae4d71a327a",21,"05/19/10","single",4,1,0.683333333333333,0,1,0,1
"30407","Stu_fb73356c923072b0b3a3bae4d71a327a",22,"05/19/10","single",0,0,0.416666666666667,0,0,0,0
"30409","Stu_fb73356c923072b0b3a3bae4d71a327a",23,"05/19/10","single",4,1,0.666666666666667,0,1,0,1
"30411","Stu_fb73356c923072b0b3a3bae4d71a327a",24,"05/19/10","single",4,1,0.883333333333333,0,1,0,1
"30413","Stu_fb73356c923072b0b3a3bae4d71a327a",25,"05/19/10","single",0,1,0.9,1,0,0,0
"30415","Stu_fb73356c923072b0b3a3bae4d71a327a",26,"05/19/10","single",6,3,1.76666666666667,0.333333333333333,0.666666666666667,0,0
"30417","Stu_fb73356c923072b0b3a3bae4d71a327a",27,"05/19/10","single",7,4,1.46666666666667,0.25,0.5,0.25,1
"30419","Stu_fb73356c923072b0b3a3bae4d71a327a",28,"05/19/10","single",3,2,1.56666666666667,0.5,0.5,0,0
"30421","Stu_fb73356c923072b0b3a3bae4d71a327a",29,"05/19/10","single",0,4,0.45,0.25,0,0.75,0
"30367","Stu_fb73356c923072b0b3a3bae4d71a327a",1,"05/20/10","single",0,0,1.65,0,0,0,0
"30401","Stu_fb73356c923072b0b3a3bae4d71a327a",2,"05/20/10","single",4,2,1.63333333333333,0.5,0.5,0,1
"30426","Stu_fb73356c923072b0b3a3bae4d71a327a",3,"05/20/10","single",4,2,1.51666666666667,0.5,0.5,0,1
"30444","Stu_fb73356c923072b0b3a3bae4d71a327a",4,"05/20/10","single",3,3,1.25,0.333333333333333,0.333333333333333,0.333333333333333,0
"30447","Stu_fb73356c923072b0b3a3bae4d71a327a",5,"05/20/10","single",4,1,1.61666666666667,0,1,0,1
"30450","Stu_fb73356c923072b0b3a3bae4d71a327a",6,"05/20/10","single",0,0,1.2,0,0,0,0
"30453","Stu_fb73356c923072b0b3a3bae4d71a327a",7,"05/20/10","single",0,0,1.15,0,0,0,0
"30456","Stu_fb73356c923072b0b3a3bae4d71a327a",8,"05/20/10","single",0,1,1.05,1,0,0,0
"30459","Stu_fb73356c923072b0b3a3bae4d71a327a",9,"05/20/10","single",3,2,1.66666666666667,0.5,0.5,0,0
"30370","Stu_fb73356c923072b0b3a3bae4d71a327a",10,"05/20/10","single",0,1,0.866666666666667,1,0,0,0
"30373","Stu_fb73356c923072b0b3a3bae4d71a327a",11,"05/20/10","single",0,0,0.766666666666667,0,0,0,0
"30376","Stu_fb73356c923072b0b3a3bae4d71a327a",12,"05/20/10","single",0,0,0.716666666666667,0,0,0,0
"30379","Stu_fb73356c923072b0b3a3bae4d71a327a",13,"05/20/10","single",0,2,0.283333333333333,0.5,0,0.5,0
"30382","Stu_fb73356c923072b0b3a3bae4d71a327a",14,"05/20/10","single",0,0,0.166666666666667,0,0,0,0
"30385","Stu_fb73356c923072b0b3a3bae4d71a327a",15,"05/20/10","single",0,0,0.133333333333333,0,0,0,0
"30388","Stu_fb73356c923072b0b3a3bae4d71a327a",16,"05/20/10","single",0,0,0.116666666666667,0,0,0,0
"30391","Stu_fb73356c923072b0b3a3bae4d71a327a",17,"05/20/10","single",0,1,0.266666666666667,1,0,0,0
"30394","Stu_fb73356c923072b0b3a3bae4d71a327a",18,"05/20/10","single",4,1,0.35,0,1,0,1
"30397","Stu_fb73356c923072b0b3a3bae4d71a327a",19,"05/20/10","single",10,3,0.916666666666667,0,1,0,1
